,id,rooms,metro,area,floor,parking,price,renovation,room_area,balcony,windows,bathroom,allowed_children_pets,ceiling_height,city
19529,274321873,2,Новочеркасская,55.0,8,наземная,35000.0,Евроремонт,14.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,2.8,Санкт-Петербург
19530,274460434,2,Елизаровская,56.2,16,unknown,40000.0,Евроремонт,17.666666666666668,Лоджия (1),На улицу,Раздельный (1),Можно с детьми,2.56,Санкт-Петербург
19531,274732099,2,Проспект Большевиков,75.0,24,unknown,50000.0,Евроремонт,17.666666666666668,Балкон (1),На улицу и двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19532,268606639,3,Ломоносовская,105.0,6,unknown,50000.0,Дизайнерский,19.333333333333332,Балкон (3),На улицу и двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,3.0,Санкт-Петербург
19536,271669938,1,Проспект Большевиков,42.0,16,unknown,22000.0,Евроремонт,20.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19538,274809585,2,Ломоносовская,46.0,2,unknown,28000.0,Косметический,15.0,unknown,Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19540,274148398,2,Пролетарская,55.0,19,unknown,50000.0,Евроремонт,17.666666666666668,"Балкон (1), Лоджия (1)",На улицу и двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19551,274535881,1,Ломоносовская,45.0,4,unknown,30000.0,Евроремонт,15.0,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19552,274560953,2,Проспект Большевиков,54.8,14,unknown,30000.0,Евроремонт,15.0,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19554,273755665,2,Ладожская,65.0,4,unknown,38000.0,Косметический,17.5,Лоджия (2),Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19555,273677670,3,Проспект Большевиков,66.0,11,unknown,60000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19556,274051994,3,Проспект Большевиков,100.0,13,наземная,65000.0,Косметический,20.333333333333332,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19557,273755738,2,Елизаровская,55.8,16,подземная,75000.0,Дизайнерский,16.5,Лоджия (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19567,274813390,1,Ломоносовская,43.0,7,unknown,22000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19570,274532131,1,Улица Дыбенко,42.0,12,наземная,22000.0,Косметический,20.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,2.7,Санкт-Петербург
19571,274851128,2,Улица Дыбенко,46.0,2,unknown,23000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19572,274803767,2,Улица Дыбенко,51.0,7,unknown,27000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19576,274453090,2,Ломоносовская,45.0,4,unknown,30000.0,Евроремонт,17.666666666666668,Лоджия (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19577,273887960,3,Улица Дыбенко,65.0,3,unknown,27000.0,Косметический,13.666666666666666,Лоджия (2),На улицу и двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19581,271067246,2,Елизаровская,52.0,2,unknown,28000.0,Косметический,17.0,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19582,274785084,2,unknown,46.0,4,наземная,28000.0,Косметический,15.0,Лоджия (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19583,274114297,1,Ладожская,44.0,4,unknown,35000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19586,266609354,3,Проспект Большевиков,60.0,10,открытая,35000.0,Евроремонт,17.666666666666668,Балкон (2),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19587,274019867,1,Елизаровская,45.0,4,unknown,40000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19588,275005555,3,Пролетарская,60.0,2,unknown,40000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19589,270422116,3,Рыбацкое,80.0,6,unknown,45000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19590,274084779,2,Улица Дыбенко,42.0,3,подземная,60000.0,Дизайнерский,13.0,"Балкон (1), Лоджия (1)",Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",2.75,Санкт-Петербург
19620,271875800,1,Проспект Большевиков,42.0,14,unknown,22000.0,Косметический,17.666666666666668,Лоджия (1),На улицу,Раздельный (1),unknown,3.0,Санкт-Петербург
19652,274108627,1,Проспект Большевиков,42.0,14,unknown,25000.0,Евроремонт,20.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19653,274976800,2,Улица Дыбенко,75.0,1,наземная,25000.0,Косметический,17.666666666666668,Лоджия (1),На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19657,151416112,2,Ломоносовская,50.0,3,unknown,25000.0,Косметический,16.0,unknown,На улицу и двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19660,273865060,1,Рыбацкое,42.0,3,unknown,22000.0,Евроремонт,19.0,Лоджия (1),На улицу,Совмещенный (1),unknown,3.0,Санкт-Петербург
19670,274321861,2,Елизаровская,42.0,4,unknown,24000.0,Косметический,14.0,Балкон (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19672,274924729,2,Ломоносовская,47.0,4,unknown,23000.0,Косметический,16.0,Балкон (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19674,271705129,2,Проспект Большевиков,50.4,1,unknown,23000.0,Косметический,11.0,unknown,Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19675,274239570,2,Рыбацкое,61.0,20,unknown,22000.0,Евроремонт,18.0,Лоджия (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19676,274710017,2,Улица Дыбенко,45.0,7,unknown,27000.0,Евроремонт,14.5,Балкон (1),На улицу,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19678,274891906,1,Проспект Большевиков,45.0,14,открытая,23000.0,Евроремонт,20.0,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19680,269855002,2,Ломоносовская,46.0,2,наземная,23000.0,Косметический,17.0,unknown,Во двор,Раздельный (1),Можно с детьми,2.55,Санкт-Петербург
19681,274871898,2,Рыбацкое,49.1,23,наземная,24000.0,Евроремонт,16.0,Балкон (1),На улицу и двор,Раздельный (1),Можно с детьми,2.6,Санкт-Петербург
19687,274553712,1,Улица Дыбенко,42.0,12,unknown,23000.0,Косметический,17.666666666666668,Лоджия (1),Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19689,274789518,2,Проспект Большевиков,50.0,7,unknown,28000.0,Косметический,17.666666666666668,unknown,На улицу и двор,Раздельный (1),"Можно с детьми, Можно с животными",2.65,Санкт-Петербург
19690,274932080,2,Площадь Ленина,92.0,7,наземная,85000.0,Дизайнерский,33.5,Лоджия (1),На улицу,Совмещенный (2),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19691,262604794,2,Озерки,65.0,19,unknown,55000.0,Дизайнерский,16.0,"Балкон (1), Лоджия (1)",Во двор,unknown,unknown,3.0,Санкт-Петербург
19692,272972225,2,Площадь Мужества,45.0,8,наземная,32000.0,Косметический,13.5,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,2.5,Санкт-Петербург
19695,273629208,3,Площадь Мужества,57.0,2,открытая,32000.0,Косметический,11.333333333333334,unknown,На улицу и двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19699,273756145,2,Озерки,80.0,10,наземная,39000.0,Евроремонт,21.0,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19700,274392814,2,Площадь Ленина,55.0,3,наземная,45000.0,Евроремонт,20.0,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19701,273814208,3,Удельная,90.0,5,unknown,50000.0,Евроремонт,20.666666666666668,Лоджия (1),Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19702,273755702,4,Удельная,110.0,11,наземная,50000.0,Косметический,17.25,Балкон (1),Во двор,Совмещенный (2),Можно с детьми,3.0,Санкт-Петербург
19703,275002152,2,Выборгская,68.0,5,unknown,80000.0,Дизайнерский,14.5,Лоджия (1),Во двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,3.0,Санкт-Петербург
19704,274891686,2,Проспект Просвещения,66.0,6,unknown,30000.0,Косметический,9.4,unknown,На улицу и двор,Раздельный (1),"Можно с детьми, Можно с животными",2.6,Санкт-Петербург
19706,274808605,2,unknown,54.0,5,unknown,25000.0,Косметический,17.666666666666668,Балкон (1),Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19708,269080013,2,Удельная,80.6,7,открытая,50000.0,Дизайнерский,17.666666666666668,"Балкон (1), Лоджия (1)",Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19710,271988112,2,Озерки,58.0,21,unknown,25000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19711,274665466,2,Удельная,43.0,5,unknown,29000.0,Косметический,17.666666666666668,Балкон (1),На улицу и двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19712,271778983,2,Парнас,57.0,8,unknown,30000.0,Косметический,16.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19713,272093382,2,Парнас,55.0,20,многоуровневая,30000.0,Евроремонт,11.0,Лоджия (1),Во двор,Раздельный (2),Можно с детьми,2.7,Санкт-Петербург
19715,273518912,3,Выборгская,66.0,5,открытая,65000.0,Евроремонт,14.0,Лоджия (1),Во двор,Раздельный (2),Можно с детьми,3.0,Санкт-Петербург
19716,274827883,2,Озерки,93.0,18,unknown,80000.0,Дизайнерский,16.0,unknown,Во двор,Раздельный (2),unknown,3.0,Санкт-Петербург
19718,273508557,2,Озерки,66.0,2,наземная,35000.0,Косметический,19.0,Лоджия (1),На улицу и двор,unknown,"Можно с детьми, Можно с животными",2.8,Санкт-Петербург
19721,271594753,2,Площадь Ленина,90.0,14,unknown,110000.0,Дизайнерский,17.666666666666668,Лоджия (1),На улицу,"Совмещенный (1), Раздельный (2)",unknown,3.0,Санкт-Петербург
19726,274222988,3,Парнас,80.0,23,unknown,29000.0,Косметический,17.666666666666668,Лоджия (1),На улицу и двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,3.0,Санкт-Петербург
19735,234327215,3,Озерки,78.0,1,unknown,50000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19736,274383211,2,Выборгская,61.0,5,подземная,58000.0,Евроремонт,12.666666666666666,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19739,274920200,2,Проспект Просвещения,73.0,1,unknown,37000.0,Евроремонт,18.5,unknown,На улицу,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19740,273513973,2,unknown,58.0,12,unknown,27000.0,Косметический,11.25,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19741,273435171,2,Проспект Просвещения,65.0,9,наземная,34000.0,Евроремонт,17.5,Лоджия (1),На улицу и двор,unknown,"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19743,274882284,2,Пионерская,46.0,5,наземная,25000.0,Косметический,14.0,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19746,274908300,1,Парнас,41.8,19,наземная,25500.0,Евроремонт,26.5,Лоджия (1),На улицу и двор,Раздельный (1),Можно с детьми,2.7,Санкт-Петербург
19747,274957071,2,Парнас,56.0,3,наземная,31200.0,Косметический,22.0,Лоджия (1),Во двор,Совмещенный (2),Можно с детьми,2.4,Санкт-Петербург
19748,267608771,2,Парнас,58.0,11,наземная,38000.0,Евроремонт,10.5,Балкон (1),На улицу,Раздельный (1),Можно с детьми,2.7,Санкт-Петербург
19749,271132176,3,Политехническая,88.3,16,unknown,45000.0,Евроремонт,17.666666666666668,"Балкон (2), Лоджия (2)",На улицу и двор,"Совмещенный (2), Раздельный (2)",unknown,3.0,Санкт-Петербург
19750,273906568,2,Площадь Мужества,60.0,3,открытая,45000.0,Евроремонт,16.5,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19751,272902222,3,Удельная,80.0,2,unknown,55000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19752,275004035,3,Проспект Просвещения,95.0,5,наземная,60000.0,Дизайнерский,26.666666666666668,Лоджия (1),Во двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,3.0,Санкт-Петербург
19753,270469446,3,Озерки,114.0,7,открытая,60000.0,Евроремонт,23.666666666666668,Лоджия (3),На улицу и двор,Раздельный (2),unknown,2.75,Санкт-Петербург
19754,275006234,2,Площадь Ленина,95.0,7,unknown,85000.0,Дизайнерский,17.666666666666668,Лоджия (1),Во двор,unknown,"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19760,223434180,2,Проспект Просвещения,50.0,7,наземная,24000.0,Косметический,15.5,Лоджия (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.65,Санкт-Петербург
19762,268308099,1,Озерки,42.0,9,наземная,25000.0,Евроремонт,17.666666666666668,Лоджия (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19763,274903584,2,Проспект Просвещения,54.6,4,unknown,25000.0,Косметический,11.666666666666666,Лоджия (1),На улицу,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19765,274884153,2,Проспект Просвещения,55.0,7,unknown,30000.0,Евроремонт,15.0,Лоджия (1),На улицу,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19769,274264502,2,Проспект Просвещения,46.0,3,наземная,30000.0,Евроремонт,16.5,unknown,Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19770,275001991,2,Площадь Мужества,49.0,3,unknown,30000.0,Евроремонт,14.0,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19774,273755629,1,Пионерская,46.0,3,подземная,33000.0,Евроремонт,32.0,"Балкон (1), Лоджия (1)",Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19775,274761728,2,Проспект Просвещения,48.0,6,unknown,38000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19776,273756016,1,Озерки,45.0,17,unknown,35000.0,Косметический,17.0,unknown,Во двор,unknown,unknown,3.0,Санкт-Петербург
19777,274760484,2,Проспект Просвещения,70.0,6,unknown,33000.0,Косметический,22.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19781,273758247,2,Проспект Просвещения,54.0,10,unknown,37000.0,Косметический,17.0,unknown,Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19783,274592458,3,Проспект Просвещения,62.0,2,unknown,40000.0,Евроремонт,14.0,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19787,273780736,5,Площадь Ленина,100.0,5,unknown,40000.0,Евроремонт,14.4,Балкон (2),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19788,273806313,3,Площадь Мужества,61.0,9,unknown,43000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19789,273826701,3,Площадь Мужества,61.0,9,наземная,43000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19790,269132493,1,Лесная,47.0,9,unknown,50000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19792,274009509,3,Проспект Просвещения,85.0,11,unknown,45000.0,Евроремонт,17.666666666666668,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19793,274879107,2,Озерки,78.0,18,подземная,45000.0,Евроремонт,28.5,unknown,На улицу,Совмещенный (2),Можно с животными,3.0,Санкт-Петербург
19794,274391804,2,Удельная,68.0,7,unknown,45000.0,Косметический,17.666666666666668,Лоджия (1),На улицу и двор,Раздельный (1),"Можно с детьми, Можно с животными",2.7,Санкт-Петербург
19795,274844772,2,Выборгская,60.0,1,unknown,50000.0,Евроремонт,18.5,unknown,Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19796,273868257,2,Парнас,90.0,21,наземная,50000.0,Евроремонт,25.0,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19797,274552313,2,Удельная,80.0,7,unknown,50000.0,Евроремонт,20.0,unknown,Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19800,274584171,3,Лесная,72.0,3,unknown,50000.0,Косметический,16.666666666666668,Балкон (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19802,267774607,3,Выборгская,89.0,5,unknown,80000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,3.0,Санкт-Петербург
19803,274918631,3,Выборгская,90.0,5,подземная,80000.0,Евроремонт,18.0,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19804,271112991,4,Удельная,94.0,2,unknown,80000.0,Дизайнерский,17.666666666666668,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19805,274985236,2,Площадь Ленина,82.0,7,unknown,85000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,unknown,"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19817,274851137,2,Проспект Просвещения,47.0,9,unknown,25000.0,Косметический,17.666666666666668,unknown,Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19825,274923631,2,Проспект Просвещения,53.0,6,unknown,27000.0,Косметический,17.666666666666668,Балкон (1),Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19826,274851119,2,Проспект Просвещения,66.0,5,unknown,30000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19827,274765314,2,Проспект Просвещения,60.0,15,unknown,30000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19828,274813398,1,Озерки,42.0,24,unknown,30000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19830,274580762,2,Проспект Просвещения,50.0,4,unknown,33000.0,Евроремонт,15.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19831,274745997,2,Удельная,60.0,5,unknown,33000.0,Евроремонт,12.0,Балкон (1),Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19832,274957070,3,Озерки,57.2,5,наземная,33800.0,Косметический,12.666666666666666,"Балкон (1), Лоджия (1)",Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.48,Санкт-Петербург
19833,274851126,2,Озерки,45.5,1,unknown,32000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19834,273935061,1,Проспект Просвещения,45.0,3,unknown,35000.0,Евроремонт,17.666666666666668,Лоджия (1),Во двор,Совмещенный (1),Можно с животными,3.0,Санкт-Петербург
19836,273369153,2,Удельная,53.0,3,unknown,33000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19837,274012070,2,Озерки,65.0,17,наземная,36000.0,Евроремонт,19.0,Лоджия (1),На улицу и двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19839,274784982,2,Проспект Просвещения,48.0,6,наземная,40000.0,Косметический,13.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19840,274789252,1,Проспект Просвещения,52.0,6,unknown,40000.0,Евроремонт,52.0,Лоджия (1),Во двор,unknown,unknown,3.0,Санкт-Петербург
19841,273697266,3,Проспект Просвещения,74.8,7,unknown,43000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19842,273156515,3,Проспект Просвещения,85.0,11,unknown,45000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19843,273019988,2,Озерки,78.0,3,unknown,46000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19844,273851826,2,Проспект Просвещения,60.0,15,подземная,50000.0,Дизайнерский,17.666666666666668,"Балкон (1), Лоджия (1)",Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19845,272450495,2,Удельная,81.7,3,unknown,50000.0,Евроремонт,17.666666666666668,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19889,274666980,1,Парнас,42.0,8,unknown,23000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19890,273446810,3,Приморская,86.0,4,открытая,35000.0,Евроремонт,16.0,Лоджия (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19891,274846314,1,Василеостровская,43.0,10,unknown,35000.0,Евроремонт,20.0,Лоджия (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19892,274794583,2,Приморская,88.0,12,открытая,70000.0,Евроремонт,22.5,Лоджия (1),На улицу,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19894,273759475,3,Василеостровская,109.0,3,наземная,80000.0,Косметический,21.0,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19897,274185436,2,Приморская,56.0,4,наземная,33000.0,Косметический,19.5,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19898,269054529,2,Приморская,51.0,4,unknown,40000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19899,274887250,1,Василеостровская,49.2,6,unknown,42900.0,Евроремонт,9.5,Лоджия (1),На улицу,Совмещенный (1),Можно с детьми,2.8,Санкт-Петербург
19901,273755759,2,Приморская,55.0,4,наземная,40000.0,Евроремонт,16.5,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19902,274744582,1,Василеостровская,60.0,4,наземная,40000.0,Евроремонт,18.0,unknown,Во двор,unknown,unknown,3.0,Санкт-Петербург
19905,274927486,2,Василеостровская,54.0,7,unknown,55000.0,Дизайнерский,17.0,Лоджия (1),Во двор,unknown,unknown,3.0,Санкт-Петербург
19906,273400257,1,Василеостровская,54.0,7,открытая,55000.0,Евроремонт,19.0,Лоджия (1),Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19907,272290907,2,Василеостровская,68.0,6,подземная,75000.0,Евроремонт,18.0,Лоджия (1),На улицу и двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19908,274401781,2,Приморская,88.0,12,наземная,85000.0,Евроремонт,20.5,unknown,Во двор,unknown,unknown,3.0,Санкт-Петербург
19910,273560307,3,Приморская,109.0,10,подземная,107500.0,Косметический,21.333333333333332,Балкон (1),На улицу,Раздельный (2),Можно с детьми,2.8,Санкт-Петербург
19911,272108496,3,Василеостровская,93.0,4,подземная,118000.0,Косметический,18.333333333333332,Балкон (2),Во двор,Совмещенный (2),Можно с детьми,3.2,Санкт-Петербург
19915,273799068,2,Приморская,60.0,5,unknown,60000.0,Дизайнерский,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19916,272272746,3,Василеостровская,93.0,4,unknown,110000.0,Дизайнерский,17.666666666666668,Балкон (1),Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19917,272233223,1,Василеостровская,48.0,5,наземная,40000.0,Дизайнерский,22.0,unknown,Во двор,Совмещенный (1),unknown,3.0,Санкт-Петербург
19918,270374515,3,Приморская,60.0,2,открытая,45000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19920,274760857,3,Приморская,70.0,10,unknown,49800.0,Евроремонт,17.666666666666668,"Балкон (1), Лоджия (1)",Во двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19921,273548511,3,Приморская,80.0,6,наземная,49000.0,Евроремонт,17.666666666666668,Балкон (3),На улицу и двор,Совмещенный (2),Можно с детьми,2.5,Санкт-Петербург
19922,273545560,3,Приморская,68.0,6,подземная,53000.0,Евроремонт,15.333333333333334,Лоджия (1),Во двор,Раздельный (2),Можно с детьми,3.0,Санкт-Петербург
19923,274536819,2,Василеостровская,70.0,3,открытая,75000.0,Евроремонт,19.0,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19924,272002163,3,Приморская,110.0,9,подземная,75000.0,Дизайнерский,17.666666666666668,Лоджия (1),Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19925,273721305,2,Василеостровская,66.7,5,открытая,80000.0,Дизайнерский,21.0,Балкон (1),На улицу и двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19926,274746429,2,Василеостровская,61.0,11,подземная,80000.0,Дизайнерский,16.0,unknown,На улицу,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19927,267413446,3,Приморская,107.0,10,подземная,95000.0,Дизайнерский,21.333333333333332,Балкон (1),На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19930,273560305,1,Василеостровская,47.0,8,подземная,53000.0,Косметический,22.0,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19931,274275062,3,Приморская,70.0,9,подземная,79600.0,Косметический,13.333333333333334,Балкон (1),На улицу,Совмещенный (2),"Можно с детьми, Можно с животными",2.8,Санкт-Петербург
19932,274227779,3,Приморская,109.0,11,подземная,86400.0,Косметический,21.333333333333332,Балкон (1),Во двор,Раздельный (2),"Можно с детьми, Можно с животными",2.8,Санкт-Петербург
19934,274835641,2,Василеостровская,50.0,4,открытая,50000.0,Дизайнерский,11.0,Балкон (1),На улицу,Раздельный (1),Можно с детьми,2.6,Санкт-Петербург
19935,265834525,3,Василеостровская,85.0,4,unknown,57000.0,Евроремонт,19.0,unknown,На улицу и двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19936,274653898,3,Приморская,110.0,14,наземная,150000.0,Дизайнерский,18.333333333333332,Балкон (1),На улицу и двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,3.0,Санкт-Петербург
19938,271662321,2,Василеостровская,63.0,4,unknown,65000.0,Евроремонт,17.5,Лоджия (1),На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
